store_Id,user_id,name,vicinity,Features
1093,1188,Residence Inn by Marriott Southington,"778 West Street, Southington","hospital,health,point_of_interest,establishment"
1411,1305,"Holiday Inn Express Southington, an IHG Hotel","Exit 32, 120 Laning Street I-84, Southington","hospital,health,point_of_interest,establishment"
1823,1109,"Motel 6 Southington, CT - Hartford","625 Queen Street, Southington","hospital,doctor,health,point_of_interest,establishment"
2281,1187,Lake Compounce,"185 Enterprise Drive, Southington","hospital,health,point_of_interest,establishment"
922,1117,Play It Again Sports,"685 Queen Street, Southington","hospital,point_of_interest,health,establishment"
987,1108,Days Inn by Wyndham Southington,"30 Laning Street, Southington","hospital,point_of_interest,health,establishment"
564,1043,Wood-n-Tap - Southington,"420 Queen Street, Southington","hospital,health,point_of_interest,establishment"
1258,1417,"Manmeet Kaur, MD","462 Queen Street #303, Southington","hospital,health,point_of_interest,establishment"
1120,1278,"Homewood Suites by Hilton Southington, CT","1096 West Street, Southington","hospital,health,point_of_interest,establishment"
1464,1261,Southington Motor Lodge,"165 Jude Lane, Southington","hospital,health,point_of_interest,establishment"
1116,1247,Target,"600 Executive Boulevard South, Southington","hospital,point_of_interest,health,store,establishment"
1661,1400,The UPS Store,"360-B Queen Street, Southington","hospital,doctor,health,point_of_interest,establishment"
1932,1466,Fisher Ballet Productions,"53 Main Street, Bristol","hospital,health,point_of_interest,establishment"
89,1150,3PL Worldwide‎,"75 Aircraft Road, Southington","hospital,health,point_of_interest,establishment"
1895,1422,TD Bank,"900 Queen Street, Southington","hospital,doctor,health,point_of_interest,establishment"
1340,1075,ESPN,"700 Birch Street, Bristol","hospital,doctor,health,point_of_interest,establishment"
1934,1485,Pilgrim Furniture & Mattress City Southington,"55 Graham Place, Southington","hospital,health,point_of_interest,establishment"
721,1086,Southington,Southington,"hospital,health,point_of_interest,establishment"
483,1058,Brookside Pawn,"1226 Queen Street, Southington","hospital,point_of_interest,health,establishment"
646,1399,AAA Tire & Auto Service - Southington,"755 Queen Street, Southington","hospital,health,point_of_interest,establishment"
1514,1273,Lowes Home Improvement,"500 Executive Boulevard South, Southington","hospital,health,point_of_interest,establishment"
1419,1168,Cadillac Ranch Restaurant,"45 Jude Lane, Southington","hospital,doctor,health,point_of_interest,establishment"
342,1187,Bob’s Discount Furniture and Mattress Store,"835 Queen Street, Southington","hospital,health,point_of_interest,establishment"
68,1259,Subway,"296 Middle Street, Bristol","insurance_agency,finance,health,point_of_interest,establishment"
487,1441,The Home Depot,"89 Interstate Park Drive, Southington","insurance_agency,health,point_of_interest,establishment"
1791,1272,Subway,"685 Queen Street, Southington","insurance_agency,lawyer,real_estate_agency,point_of_interest,establishment"
2113,1148,Gordon Corporation,"170 Spring Street, Southington","insurance_agency,health,point_of_interest,establishment"
1377,1006,Westfalia Inc,"625 Middle Street, Bristol","insurance_agency,point_of_interest,establishment"
1084,1242,Connecticut Appliance & Fireplace Distributors,"50 Graham Place, Southington","insurance_agency,finance,health,point_of_interest,establishment"
1917,1480,Bobs Sports Chalet,"91 Pine Street, Bristol","insurance_agency,point_of_interest,establishment"
743,1472,Subway,"738 West Street, Southington","insurance_agency,point_of_interest,establishment"
1584,1489,Cava,"1615 West Street, Southington","insurance_agency,point_of_interest,establishment"
269,1272,Buffalo Wild Wings,"774 Queen Street, Southington","insurance_agency,travel_agency,point_of_interest,establishment"
1485,1228,Johnson & Johnson,"48 Battisto Road, Bristol","insurance_agency,point_of_interest,establishment"
333,1059,Subway,"244 Queen Street, Southington","insurance_agency,health,point_of_interest,establishment"
2006,1074,Walmart,"235 Queen Street, Southington","insurance_agency,travel_agency,car_repair,point_of_interest,store,establishment"
1460,1312,CVS Pharmacy,"600 Executive Boulevard South, Southington","jewelry_store,point_of_interest,store,establishment"
1326,1450,Powerhouse Gym Bristol,"400 Middle Street, Bristol","jewelry_store,finance,point_of_interest,store,establishment"
405,1441,TD Bank,"414 Broad Street, Bristol","jewelry_store,clothing_store,point_of_interest,store,establishment"
1788,1248,JoJo’s Gun Works,"122 Spring Street STE D9, Southington","jewelry_store,point_of_interest,store,establishment"
716,1470,"Thomas OShea, MD","15 Riverside Avenue, Bristol","jewelry_store,store,point_of_interest,establishment"
300,1421,Outback Steakhouse,"817 Queen Street, Southington","jewelry_store,point_of_interest,store,establishment"
1187,1239,"William Ramsey, MD","25 Newell Road Suite E36, Bristol","jewelry_store,point_of_interest,store,establishment"
671,1024,Connecticut Stage & Movie Supply,"459 East Street, Plainville","jewelry_store,store,point_of_interest,establishment"
593,1194,Silvana Dayspa & Salon,"102 East Main Street, Bristol","jewelry_store,point_of_interest,store,establishment"
1088,1075,Crowley Kia,"223 Broad Street, Bristol","lawyer,point_of_interest,establishment"
978,1045,The Carousel Museum,"95 Riverside Avenue, Bristol","lawyer,point_of_interest,establishment"
1586,1060,Petco,"760 Queen Street, Southington","lawyer,point_of_interest,establishment"
1456,1314,Huntington Woods,"200 Blakeslee Street, Bristol","lawyer,point_of_interest,establishment"
711,1202,Starbucks,"812 Queen Street, Southington","lawyer,point_of_interest,establishment"
1491,1078,Somewhere In Bangkok,"1103 Queen Street Unit 1, Southington","lawyer,point_of_interest,establishment"
643,1262,VIP Very Intimate Pleasures,"228 Queen Street, Southington","lawyer,point_of_interest,establishment"
582,1006,Moes Southwest Grill,"720 Queen Street, Southington","lawyer,point_of_interest,establishment"
601,1163,T.J. Maxx,"875 Queen Street, Southington","lawyer,point_of_interest,establishment"
712,1341,ALDI,"110 Middle Street, Bristol","lawyer,point_of_interest,establishment"
70,1333,Target Mobile,"600 Executive Boulevard South, Southington","lawyer,point_of_interest,establishment"
1388,1381,Hartford County Tattoo,"253 West Washington Street, Bristol","lawyer,point_of_interest,establishment"
1783,1492,"Imagine Nation, A Museum Early Learning Center","1 Pleasant Street, Bristol","lawyer,point_of_interest,establishment"
1943,1018,Stonington,Stonington,"lawyer,point_of_interest,establishment"
1517,1197,Hilton Mystic,"20 Coogan Boulevard, Mystic","lawyer,point_of_interest,establishment"
1534,1481,Hyatt Place Mystic,"224 Greenmanville Avenue, Mystic","lawyer,point_of_interest,establishment"
1528,1006,The Whalers Inn,"20 East Main Street, Mystic","lawyer,point_of_interest,establishment"
588,1437,Howard Johnson by Wyndham Mystic,"253 Greenmanville Avenue, Mystic","lawyer,point_of_interest,establishment"
2166,1297,Quality Inn Mystic-Groton,"48 Whitehall Avenue, Mystic","lawyer,point_of_interest,establishment"
1240,1258,Days Inn by Wyndham Mystic CT,"55 Whitehall Avenue, Mystic","lawyer,point_of_interest,establishment"
2021,1388,Hampton Inn & Suites Mystic,"6 Hendel Drive, Mystic","lawyer,point_of_interest,establishment"
320,1391,Residence Inn by Marriott Mystic Groton,"40 Whitehall Avenue, Mystic","lawyer,point_of_interest,establishment"
2031,1080,Taber Inn Mystic,"66 Williams Avenue, Mystic","lawyer,point_of_interest,establishment"
1297,1063,Mystic Seaport Museum,"75 Greenmanville Avenue, Mystic","lawyer,point_of_interest,establishment"
1467,1372,Mystic Aquarium,"55 Coogan Boulevard, Mystic","lawyer,point_of_interest,establishment"
638,1342,Inn at Mystic,"3 Williams Avenue, Mystic","lawyer,point_of_interest,establishment"
1349,1272,Olde Mistick Village,"27 Coogan Boulevard, Mystic","lawyer,point_of_interest,establishment"
2022,1400,"Holiday Inn Express Mystic - Groton Area, an IHG Hotel","6 Coogan Boulevard, Mystic","lawyer,point_of_interest,establishment"
11,1093,Whitehall Mansion inn,"42 Whitehall Avenue, Mystic","lawyer,point_of_interest,establishment"
392,1223,Rodeway Inn Mystic,"251 Greenmanville Avenue, Mystic","lawyer,point_of_interest,establishment"
1305,1337,"Clydes Cider Mill (seasonal) Opens Sept. 1, 2022","129 North Stonington Road, Mystic","library,point_of_interest,establishment"
1993,1417,Steamboat Inn,"73 Steamboat Wharf, Mystic","library,point_of_interest,establishment"
474,1000,Groton,Groton,"library,point_of_interest,establishment"
1365,1021,Captain Daniel Packer Inne,"32 Water Street, Mystic","library,point_of_interest,establishment"
1708,1290,2400 Degrees F,"27 Coogan Boulevard #13, Mystic","library,point_of_interest,establishment"
999,1346,Extra Virgin,"27 Coogan Boulevard #15d, Mystic","library,point_of_interest,establishment"
2282,1109,Raymond James Financial Services,"27 Coogan Boulevard Bldg # 21, Mystic","library,point_of_interest,establishment"
206,1447,Subway,"66 Whitehall Avenue, Mystic","library,point_of_interest,establishment"
817,1162,RE/MAX Coast and Country,"27 Coogan Boulevard #1-B, Mystic","liquor_store,store,food,point_of_interest,establishment"
989,1227,Rocks 21,"3 Williams Avenue, Mystic","local_government_office,point_of_interest,establishment"
461,1417,"Michael Fucci, DO","100 Perkins Farm Drive Suite 301, Mystic","local_government_office,point_of_interest,establishment"
1776,1320,"Mystic, CT","2 Roosevelt Avenue U, U.S. 1, Mystic","local_government_office,point_of_interest,establishment"
2160,1415,Ocean Community YMCA - Naik Family Branch Mystic,"1 Harry Austin Drive, Mystic","local_government_office,point_of_interest,establishment"
916,1236,Mystic Museum of Art,"9 Water Street, Mystic","local_government_office,point_of_interest,establishment"
1874,1485,Steak Loft Restaurant,"27 Coogan Boulevard #24, Mystic","local_government_office,point_of_interest,establishment"
383,1028,ATM,"55 Coogan Boulevard, Mystic","local_government_office,point_of_interest,establishment"
316,1334,Somewhere In Time,"3175 Gold Star Highway, Mystic","local_government_office,point_of_interest,establishment"
284,1246,Old Mystic Inn,"52 Main Street, Old Mystic","local_government_office,point_of_interest,establishment"
666,1360,Go Fish Restaurant,"29 Old Stonington Road, Mystic","local_government_office,point_of_interest,establishment"
622,1239,Floral Services,"14 Clara Drive, Mystic","local_government_office,point_of_interest,establishment"
1813,1309,Eastern Regional Tourism District,"27 Coogan Boulevard # 3A, Mystic","local_government_office,point_of_interest,establishment"
28,1074,Bravo Bravo,"19 East Main Street, Mystic","local_government_office,point_of_interest,establishment"
1028,1463,Oyster Club,"13 Water Street, Mystic","local_government_office,point_of_interest,establishment"
87,1187,Anthony Js Bistro,"6 Holmes Street, Mystic","local_government_office,point_of_interest,establishment"
299,1472,Holistic Solutions for Women,"3175 Gold Star Highway, Mystic","local_government_office,point_of_interest,establishment"
239,1042,Argia Mystic Cruises,"12 Steamboat Wharf, Mystic","local_government_office,point_of_interest,establishment"
2074,1396,Bob Valenti Automall,"72 Jerry Browne Road, Mystic","local_government_office,point_of_interest,establishment"
847,1249,McQuades Marketplace,"14 Clara Drive, Mystic","local_government_office,point_of_interest,establishment"
2126,1217,Knights of Columbus,"43 Hatch Street, Mystic","local_government_office,point_of_interest,establishment"
779,1035,Pine Point School,"89 Barnes Road, Stonington","local_government_office,point_of_interest,establishment"
2012,1450,The Black Dog General Store,"25 West Main Street, Mystic","local_government_office,point_of_interest,establishment"
204,1258,"Julie Russell, LCSW","107 Wilcox Road, Stonington","local_government_office,point_of_interest,establishment"
507,1012,Bleu Squid Breakfast and Bakery Cafe,"27 Coogan Boulevard Bldg 16, Mystic","local_government_office,point_of_interest,establishment"
1758,1104,Mystic Yoga Shala,"80 Stonington Road #2b, Mystic","locality,political"
1380,1374,Garden Specialties,"27 Coogan Boulevard #8G, Mystic","locality,political"
1603,1258,Subway,"42D Williams Avenue, Mystic","locality,political"
2209,1192,Fun Center Tourist Center,"6 Hendel Drive, Mystic","locality,political"
173,1346,Washington Trust,"14 Clara Drive, Mystic","locality,political"
66,1281,Liberty Bank,"27 Coogan Boulevard Building #21, Mystic","locality,political"
455,1265,Wells Fargo Advisors,"86 Denison Avenue Suite 1, Mystic","locality,political"
904,1116,Fred Astaire Dance Studio - Mystic,"Mystic Packer Building, 12 Roosevelt Avenue, Mystic","locality,political"
125,1076,Mary Elizabeth Nursing Center: Burchenal David H MD,"28 Broadway Avenue, Mystic","locality,political"
36,1002,ATM,"40 Whitehall Avenue, Mystic","locality,political"
183,1090,Milford,Milford,"locality,political"
1827,1411,Residence Inn by Marriott Milford,"62 Rowe Avenue, Milford","locality,political"
1869,1061,Hampton Inn Milford,"129 Plains Road, Milford","locality,political"
1599,1311,Red Roof Inn Milford - New Haven,"10 Rowe Avenue, Milford","locality,political"
457,1233,Hyatt Place Milford / New Haven,"190 Old Gate Lane, Milford","locality,political"
1736,1102,SpringHill Suites by Marriott Milford,"50 Rowe Avenue, Milford","locality,political"
5,1499,Hilton Garden Inn Milford,"291 Old Gate Lane, Milford","locality,political"
1866,1243,Fairfield Inn Milford,"111 Schoolhouse Road, Milford","locality,political"
1310,1138,Super 8 by Wyndham Milford/New Haven,"1015 Boston Post Road, Milford","locality,political"
682,1273,Zumiez,"1201 Boston Post Road Suite 2008, Milford","locality,political"
697,1220,AT&T Store,"1201 Boston Post Road Space 2445, Milford","locality,political"
298,1338,Connecticut Post Mall,"1201 Boston Post Road, Milford","locality,political"
826,1248,ALDO,"1201 Boston Post Road #2414, Milford","locality,political"
1551,1288,Hollister Co.,"1201 Boston Post Road, Milford","locality,political"
33,1373,Buffalo Wild Wings,"1201 Boston Post Road, Milford","locality,political"
736,1065,Express,"1201 Boston Post Road, Milford","locality,political"
1911,1388,Torrid,"1201 Boston Post Road #2048, Milford","locality,political"
1469,1117,Underground By Journeys,"1201 Boston Post Road, Milford","locality,political"
1577,1075,Colonial Toyota in Milford,"470 Boston Post Road, Milford","locality,political"
2068,1046,Stratford,Stratford,"locality,political"
357,1413,Pretzelmaker,"1201 Boston Post Rd, Space Number 1029A, Milford","locality,political"
1205,1148,Diva Kidz,"1201 Boston Post Road, Milford","locality,political"
1134,1208,Foran High School,"80 Foran Road, Milford","locality,political"
565,1060,rue21,"1201 Boston Post Road, Milford","locality,political"
1218,1082,The UPS Store,"167 Cherry Street, Milford","locality,political"
1329,1325,Jonathan Law High School,"20 Lansdale Avenue, Milford","locality,political"
214,1277,Johnny Rockets,"1201 Boston Post Road, Milford","locality,political"
1423,1313,Liberty Rock Shopping Center,"589 Bridgeport Avenue, Milford","locality,political"
1804,1429,"Gene Borchetta - Financial Advisor, Ameriprise Financial Services, LLC","3 Schooner Lane Ste 115, Milford","locality,political"
290,1033,Cinemark Connecticut Post 14 and IMAX,"1201 Boston Post Road Suite 3000, Milford","locality,political"
752,1147,Walgreens,"541 Bridgeport Avenue, Milford","locality,political"
762,1080,Bankers Life,"185 Plains Road Ste 205W, Milford","locality,political"
1077,1150,Dan Perkins Subaru,"One Boston Post Road, Milford","locality,political"
1703,1134,Stonebridge Restaurant,"50 Daniel Street, Milford","locality,political"
701,1323,Public Defender,"14 West River Street, Milford","locality,political"
266,1206,Clerks Office,"14 West River Street, Milford","locality,political"
398,1130,State Attorney,"14 West River Street, Milford","locality,political"
138,1143,Bail Commissioner,"14 West River Street, Milford","locality,political"
2235,1032,"Mary Lou Oates, LCSW","949 Bridgeport Avenue, Milford","locality,political"
1128,1120,Milford Ice Pavilion,"291 Sub Way, Milford","locality,political"
2173,1476,"Dr. Lawrence J. Wartel, MD","326 West Main Street, Milford","locality,political"
1283,1287,Subway,"365 Boston Post Road Unit B, Milford","locality,political"
1677,1499,Key Hyundai of Milford,"566 Bridgeport Avenue, Milford","locality,political"
1929,1411,Honda of Milford,"767 Bridgeport Avenue, Milford","locality,political"
260,1269,Subway,"609 Bridgeport Avenue, Milford","locality,political"
1358,1100,Silver Sands State Park,"1 Silver Sands Parkway, Milford","locality,political"
698,1368,Spinnaker Milford,"3 Schooner Lane, Milford","locality,political"
1019,1264,"Marty Schwartzman, PHD","949 Bridgeport Avenue, Milford","locality,political"
1873,1050,Phaneuf Diana L,"949 Bridgeport Avenue, Milford","locality,political"
2240,1491,Milford Photo,"22 River Street, Milford","locality,political"
148,1398,George J Smith & Son Insurance,"247 Broad Street #1, Milford","locality,political"
500,1087,Milford City Civil Prprdnss,Milford,"locality,political"
362,1253,"Wendy Gibbons, LCSW","949 Bridgeport Avenue, Milford","locality,political"
954,1388,Tranquility Mind & Body Wellness Spa,"88 Noble Avenue, Milford","locality,political"
1868,1334,"Dr. Judson A. Brewer, MD","949 Bridgeport Avenue, Milford","locality,political"
2099,1019,Colony Grill - Milford,"36 Broad Street, Milford","locality,political"
664,1400,Aéropostale,"1201 Boston Post Road #2041, Milford","locality,political"
1454,1017,Edgewell Personal Care,"10 Leighton Road, Milford","locality,political"
1228,1366,"Academy of Our Lady of Mercy, Lauralton Hall","200 High Street, Milford","locality,political"
1125,1422,"Dr. Nasser Kameli, DMD","1201 Boston Post Road, Milford","locality,political"
742,1251,New Haven,New Haven,"locality,political"
516,1199,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven","locality,political"
124,1348,New Haven Hotel,"229 George Street, New Haven","locality,political"
436,1307,Yale University,New Haven,"locality,political"
1527,1276,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven","locality,political"
2149,1080,Louis Lunch,"261 Crown Street, New Haven","locality,political"
90,1002,Scroll and Key Tomb,"484 College Street, New Haven","lodging,point_of_interest,establishment"
311,1446,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven","lodging,point_of_interest,establishment"
151,1374,Toads Place,"300 York Street, New Haven","lodging,point_of_interest,establishment"
2018,1033,Shubert Theater,"247 College Street, New Haven","lodging,point_of_interest,establishment"
2118,1208,Yale New Haven Hospital,"20 York Street, New Haven","lodging,point_of_interest,establishment"
549,1387,Yale University Art Gallery,"1111 Chapel Street, New Haven","lodging,point_of_interest,establishment"
740,1355,Apple New Haven,"65 Broadway, New Haven","lodging,point_of_interest,establishment"
1007,1073,Yale New Haven Childrens Hospital,"35 Park Street, New Haven","lodging,point_of_interest,establishment"
1728,1054,The Study at Yale,"1157 Chapel Street, New Haven","lodging,point_of_interest,establishment"
663,1218,Plymouth Congregational Church,New Haven,"lodging,point_of_interest,establishment"
80,1471,James Dwight Dana House,"24 Hillhouse Avenue, New Haven","lodging,point_of_interest,establishment"
808,1035,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven","lodging,point_of_interest,establishment"
642,1140,Union Station Garage,"40 Union Avenue, New Haven","lodging,point_of_interest,establishment"
1173,1112,West Haven,West Haven,"lodging,point_of_interest,establishment"
1980,1133,Bank of America Financial Center,"157 Church Street, New Haven","lodging,point_of_interest,establishment"
1988,1448,Barcelona Wine Bar,"155 Temple Street, New Haven","lodging,point_of_interest,establishment"
72,1472,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven","lodging,point_of_interest,establishment"
1656,1350,Yale Peabody Museum,"170 Whitney Avenue, New Haven","lodging,point_of_interest,establishment"
339,1416,Prime 16,"172 Temple Street, New Haven","lodging,point_of_interest,establishment"
1082,1111,Brown James E MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
2196,1496,Yale Law School,"127 Wall Street, New Haven","lodging,point_of_interest,establishment"
366,1037,Lee Hochang B MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
1645,1338,Della-Giustina David A MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
1470,1218,Cohen Andrew B MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
1959,1467,Barsky Carol L MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
1820,1017,Thomas Sheeja MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
754,1160,Latic Igor MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
1882,1282,Mecca Marcia C MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
381,1206,Perez Lozada Juan C MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
542,1205,360 State,"360 State Street, New Haven","lodging,point_of_interest,establishment"
1059,1203,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven","lodging,point_of_interest,establishment"
1860,1318,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","lodging,point_of_interest,establishment"
693,1491,Alexion Pharmaceuticals,"100 College Street, New Haven","lodging,point_of_interest,establishment"
580,1128,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","lodging,point_of_interest,establishment"
1601,1447,Urban Outfitters,"43 Broadway, New Haven","lodging,point_of_interest,establishment"
1731,1283,Budget Car Rental,"50 Union Avenue, New Haven","lodging,point_of_interest,establishment"
755,1239,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven","lodging,point_of_interest,establishment"
359,1002,Pacifico,"220 College Street, New Haven","lodging,point_of_interest,establishment"
2242,1122,BAR,"254 Crown Street, New Haven","lodging,point_of_interest,establishment"
1031,1318,AECOM,"50 Union Avenue # 3, New Haven","lodging,point_of_interest,establishment"
1532,1165,Yale Center for British Art,"1080 Chapel Street, New Haven","lodging,point_of_interest,establishment"
707,1136,New Haven Green,"250 Temple Street, New Haven","lodging,point_of_interest,establishment"
974,1253,Bank of America ATM,"120 High Street, New Haven","lodging,point_of_interest,establishment"
1215,1409,Claires Corner Copia,"1000 Chapel Street, New Haven","lodging,point_of_interest,establishment"
2267,1153,"MY SWEET TOOTH, LLC","Paul Avenue, West Haven","lodging,point_of_interest,establishment"
1287,1329,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven","lodging,point_of_interest,establishment"
280,1166,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","lodging,point_of_interest,establishment"
388,1364,"Michael Rigsby, MD","55 Lock Street, New Haven","lodging,point_of_interest,establishment"
1050,1488,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","lodging,point_of_interest,establishment"
1463,1196,"Private Bank, Bank of America","157 Church Street, New Haven","lodging,point_of_interest,establishment"
378,1430,Greenwood Lee H MD,"1450 Chapel Street, New Haven","lodging,point_of_interest,establishment"
1978,1468,Michelle Brei,"55 Lock Street, New Haven","lodging,point_of_interest,establishment"
992,1235,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven","lodging,point_of_interest,establishment"
2048,1060,Yale Health: Castrucci Hannah M MD,"55 Lock Street, New Haven","lodging,point_of_interest,establishment"
759,1229,New Haven,New Haven,"lodging,point_of_interest,establishment"
1768,1392,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven","lodging,point_of_interest,establishment"
1991,1148,New Haven Hotel,"229 George Street, New Haven","lodging,point_of_interest,establishment"
1669,1280,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven","lodging,point_of_interest,establishment"
1964,1092,Yale University,New Haven,"lodging,point_of_interest,establishment"
2078,1146,Louis Lunch,"261 Crown Street, New Haven","lodging,point_of_interest,establishment"
2002,1076,Scroll and Key Tomb,"484 College Street, New Haven","lodging,point_of_interest,establishment"
2159,1232,Toads Place,"300 York Street, New Haven","lodging,point_of_interest,establishment"
2221,1174,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven","lodging,point_of_interest,establishment"
1698,1086,Shubert Theater,"247 College Street, New Haven","lodging,point_of_interest,establishment"
1950,1225,Yale New Haven Hospital,"20 York Street, New Haven","lodging,point_of_interest,establishment"
1196,1311,Yale University Art Gallery,"1111 Chapel Street, New Haven","lodging,point_of_interest,establishment"
897,1056,Apple New Haven,"65 Broadway, New Haven","lodging,point_of_interest,establishment"
444,1119,Yale New Haven Childrens Hospital,"35 Park Street, New Haven","lodging,point_of_interest,establishment"
1574,1219,The Study at Yale,"1157 Chapel Street, New Haven","lodging,point_of_interest,establishment"
1854,1393,Plymouth Congregational Church,New Haven,"lodging,point_of_interest,establishment"
318,1029,James Dwight Dana House,"24 Hillhouse Avenue, New Haven","lodging,point_of_interest,establishment"
2274,1016,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven","lodging,point_of_interest,establishment"
434,1462,Barcelona Wine Bar,"155 Temple Street, New Haven","lodging,point_of_interest,establishment"
632,1446,West Haven,West Haven,"lodging,point_of_interest,establishment"
934,1471,Union Station Garage,"40 Union Avenue, New Haven","lodging,point_of_interest,establishment"
1852,1100,Bank of America Financial Center,"157 Church Street, New Haven","lodging,point_of_interest,establishment"
1856,1169,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven","lodging,point_of_interest,establishment"
661,1450,Prime 16,"172 Temple Street, New Haven","lodging,point_of_interest,establishment"
1505,1150,Brown James E MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
652,1259,Lee Hochang B MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
1003,1090,Della-Giustina David A MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
330,1182,Cohen Andrew B MD,"20 York Street, New Haven","lodging,point_of_interest,establishment"
1522,1085,Barsky Carol L MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
985,1444,Thomas Sheeja MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
2248,1354,Latic Igor MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
658,1358,Mecca Marcia C MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
613,1005,Perez Lozada Juan C MD,"20 York Street # 2, New Haven","lodging,point_of_interest,establishment"
727,1133,Yale Law School,"127 Wall Street, New Haven","lodging,point_of_interest,establishment"
25,1348,Yale Peabody Museum,"170 Whitney Avenue, New Haven","lodging,point_of_interest,establishment"
750,1149,360 State,"360 State Street, New Haven","lodging,point_of_interest,establishment"
807,1478,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven","lodging,point_of_interest,establishment"
2036,1203,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","lodging,point_of_interest,establishment"
2188,1068,Alexion Pharmaceuticals,"100 College Street, New Haven","lodging,point_of_interest,establishment"
110,1108,"MY SWEET TOOTH, LLC","Paul Avenue, West Haven","lodging,point_of_interest,establishment"
1268,1466,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","lodging,point_of_interest,establishment"
1786,1293,Urban Outfitters,"43 Broadway, New Haven","lodging,point_of_interest,establishment"
1216,1406,Budget Car Rental,"50 Union Avenue, New Haven","lodging,point_of_interest,establishment"
1960,1221,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven","lodging,point_of_interest,establishment"
1602,1480,Pacifico,"220 College Street, New Haven","lodging,point_of_interest,establishment"
171,1163,BAR,"254 Crown Street, New Haven","lodging,point_of_interest,establishment"
930,1081,AECOM,"50 Union Avenue # 3, New Haven","lodging,point_of_interest,establishment"
1341,1437,Yale Center for British Art,"1080 Chapel Street, New Haven","lodging,point_of_interest,establishment"
823,1014,New Haven Green,"250 Temple Street, New Haven","lodging,point_of_interest,establishment"
1038,1059,Bank of America ATM,"120 High Street, New Haven","lodging,point_of_interest,establishment"
18,1039,Claires Corner Copia,"1000 Chapel Street, New Haven","lodging,point_of_interest,establishment"
1949,1125,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven","lodging,point_of_interest,establishment"
163,1260,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","lodging,point_of_interest,establishment"
1849,1056,Yale Bowl,"81 Central Avenue, New Haven","lodging,point_of_interest,establishment"
791,1270,"Michael Rigsby, MD","55 Lock Street, New Haven","lodging,point_of_interest,establishment"
2277,1280,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","lodging,point_of_interest,establishment"
126,1143,Greenwood Lee H MD,"1450 Chapel Street, New Haven","lodging,point_of_interest,establishment"
1174,1275,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven","lodging,point_of_interest,establishment"
609,1041,"Private Bank, Bank of America","157 Church Street, New Haven","lodging,point_of_interest,establishment"
1332,1366,Michelle Brei,"55 Lock Street, New Haven","lodging,point_of_interest,establishment"
1689,1172,Stonington,Stonington,"lodging,point_of_interest,establishment"
328,1151,Hilton Mystic,"20 Coogan Boulevard, Mystic","lodging,point_of_interest,establishment"
